apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +173,Notice Period,Notice Period
DocType: Notification Control,Notification Control,Notification Control
DocType: Purchase Invoice,Notification Email Address,Notification Email Address
DocType: Stock Settings,Notify by Email on creation of automatic Material Request,Notify by Email on creation of automatic Material Request
apps/erpnext/erpnext/selling/report/customers_not_buying_since_long_time/customers_not_buying_since_long_time.py +67,Number of Order,Number of Order
apps/erpnext/erpnext/config/hr.py +53,Offer candidate a Job.,Offer candidate a Job.
DocType: Employee,Offer Date,Offer Date
DocType: Offer Letter,Offer Letter,Offer Letter
DocType: Offer Letter Term,Offer Letter Term,Offer Letter Term
DocType: Offer Letter,Offer Letter Terms,Offer Letter Terms
DocType: Offer Letter Term,Offer Term,Offer Term
DocType: Address,Office,Office
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +50,Office Equipments,Office Equipments
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +108,Office Maintenance Expenses,Office Maintenance Expenses
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +111,Office Rent,Office Rent
DocType: Account,Old Parent,Old Parent
DocType: Cost Center,old_parent,old_parent
DocType: Purchase Taxes and Charges,On Net Total,On Net Total
DocType: Purchase Taxes and Charges,On Previous Row Amount,On Previous Row Amount
DocType: Purchase Taxes and Charges,On Previous Row Total,On Previous Row Total
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +38,Online Auctions,Online Auctions
DocType: Customer Group,Only leaf nodes are allowed in transaction,Only leaf nodes are allowed in transaction
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +52,Only Leave Applications with status 'Approved' can be submitted,Only Leave Applications with status 'Approved' can be submitted
DocType: Serial No,"Only Serial Nos with status ""Available"" can be delivered.","Only Serial Nos with status ""Available"" can be delivered."
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +157,Only the selected Leave Approver can submit this Leave Application,Only the selected Leave Approver can submit this Leave Application
DocType: Communication,Open,Open
,Open Production Orders,Open Production Orders
DocType: Email Digest,Open Tickets,Open Tickets
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py +112,Opening,Opening
apps/erpnext/erpnext/accounts/page/financial_analytics/financial_analytics.js +58,Opening (Cr),Opening (Cr)
apps/erpnext/erpnext/accounts/page/financial_analytics/financial_analytics.js +56,Opening (Dr),Opening (Dr)
apps/erpnext/erpnext/config/learn.py +77,Opening Accounting Balance,Opening Accounting Balance
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +189,Opening Balance Equity,Opening Balance Equity
DocType: Issue,Opening Date,Opening Date
DocType: Journal Entry,Opening Entry,Opening Entry
apps/erpnext/erpnext/config/hr.py +48,Opening for a Job.,Opening for a Job.
apps/erpnext/erpnext/stock/report/batch_wise_balance_history/batch_wise_balance_history.py +35,Opening Qty,Opening Qty
apps/erpnext/erpnext/config/stock.py +273,Opening Stock Balance,Opening Stock Balance
DocType: Issue,Opening Time,Opening Time
DocType: BOM,Operating Cost,Operating Cost
DocType: Workstation,Operating Costs,Operating Costs
DocType: BOM Operation,Operation,Operation
apps/erpnext/erpnext/manufacturing/doctype/workstation/workstation.py +67,"Operation {0} longer than any available working hours in workstation {1}, break down the operation into multiple operations","Operation {0} longer than any available working hours in workstation {1}, break down the operation into multiple operations"
DocType: Production Order Operation,Operation completed for how many finished goods?,Operation completed for how many finished goods?
DocType: Production Order,Operation Cost,Operation Cost
DocType: BOM Operation,Operation Description,Operation Description
DocType: Time Log,Operation ID,Operation ID
apps/erpnext/erpnext/projects/doctype/time_log/time_log.py +137,Operation ID not set,Operation ID not set
DocType: BOM Operation,Operation Time,Operation Time
DocType: BOM,Operations,Operations
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +365,Operations cannot be left blank.,Operations cannot be left blank.
DocType: Lead,Opportunity,Opportunity
DocType: Opportunity,Opportunity Date,Opportunity Date
DocType: Opportunity,Opportunity From,Opportunity From
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity.py +31,Opportunity From field is mandatory,Opportunity From field is mandatory
DocType: Opportunity Item,Opportunity Item,Opportunity Item
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity.js +81,Opportunity Lost,Opportunity Lost
DocType: Opportunity,Opportunity Type,Opportunity Type
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +212,Optional. This setting will be used to filter in various transactions.,Optional. This setting will be used to filter in various transactions.
DocType: Quotation,Order Type,Order Type
apps/erpnext/erpnext/controllers/selling_controller.py +154,Order Type must be one of {0},Order Type must be one of {0}
apps/erpnext/erpnext/buying/doctype/supplier_quotation/supplier_quotation_list.js +5,Ordered,Ordered
,Ordered Items To Be Billed,Ordered Items To Be Billed
,Ordered Items To Be Delivered,Ordered Items To Be Delivered
,Ordered Qty,Ordered Qty
DocType: Bin,Ordered Quantity,Ordered Quantity
apps/erpnext/erpnext/shopping_cart/utils.py +43,Orders,Orders
apps/erpnext/erpnext/config/manufacturing.py +19,Orders released for production.,Orders released for production.
apps/erpnext/erpnext/config/hr.py +100,Organization branch master.,Organization branch master.
DocType: Lead,Organization Name,Organization Name
DocType: Employee,Organization Profile,Organization Profile
apps/erpnext/erpnext/config/hr.py +105,Organization unit (department) master.,Organization unit (department) master.
DocType: Communication,Other,Other
DocType: Purchase Receipt,Other Details,Other Details
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +40,Others,Others
DocType: Serial No,Out of AMC,Out of AMC
DocType: Serial No,Out of Warranty,Out of Warranty
apps/erpnext/erpnext/stock/report/batch_wise_balance_history/batch_wise_balance_history.py +36,Out Qty,Out Qty
DocType: Quality Inspection,Outgoing,Outgoing
DocType: Stock Ledger Entry,Outgoing Rate,Outgoing Rate
DocType: Payment Reconciliation Invoice,Outstanding Amount,Outstanding Amount
apps/erpnext/erpnext/selling/report/customer_credit_balance/customer_credit_balance.py +39,Outstanding Amt,Outstanding Amt
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +154,Outstanding for {0} cannot be less than zero ({1}),Outstanding for {0} cannot be less than zero ({1})
DocType: Manufacturing Settings,Over Production Allowance Percentage,Over Production Allowance Percentage
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice_list.js +13,Overdue,Overdue
apps/erpnext/erpnext/accounts/doctype/shipping_rule/shipping_rule.py +75,Overlapping conditions found between:,Overlapping conditions found between:
DocType: Employee,Owned,Owned
DocType: Standard Reply,Owner,Owner
DocType: Packing Slip,Package Weight Details,Package Weight Details
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +165,Packaging and labeling,Packaging and labeling
DocType: Packed Item,Packed Item,Packed Item
DocType: Sales Invoice,Packed Items,Packed Items
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +212,Packed quantity must equal quantity for Item {0} in row {1},Packed quantity must equal quantity for Item {0} in row {1}
DocType: Sales Invoice,Packing List,Packing List
DocType: Packing Slip,Packing Slip,Packing Slip
DocType: Packing Slip Item,Packing Slip Item,Packing Slip Item
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +243,Packing Slip(s) cancelled,Packing Slip(s) cancelled
DocType: Purchase Invoice Item,Page Break,Page Break
DocType: Page,Page Name,Page Name
DocType: Payment Tool,Paid,Paid
DocType: Sales Invoice,Paid Amount,Paid Amount
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +318,Paid amount + Write Off Amount can not be greater than Grand Total,Paid amount + Write Off Amount can not be greater than Grand Total
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +626,Pair,Pair
DocType: Quality Inspection Reading,Parameter,Parameter
DocType: Account,Parent Account,Parent Account
DocType: Cost Center,Parent Cost Center,Parent Cost Center
DocType: Customer Group,Parent Customer Group,Parent Customer Group
DocType: Packed Item,Parent Detail docname,Parent Detail docname
DocType: Product Bundle,Parent Item,Parent Item
apps/erpnext/erpnext/selling/doctype/product_bundle/product_bundle.py +25,Parent Item {0} must be not Stock Item and must be a Sales Item,Parent Item {0} must be not Stock Item and must be a Sales Item
DocType: Item Group,Parent Item Group,Parent Item Group
DocType: Sales Person,Parent Sales Person,Parent Sales Person
DocType: Territory,Parent Territory,Parent Territory
DocType: Blog Category,Parent Website Route,Parent Website Route
DocType: Purchase Taxes and Charges,Parenttype,Parenttype
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +57,Part-time,Part-time
DocType: Maintenance Visit,Partially Completed,Partially Completed
DocType: Sales Order,Partly Billed,Partly Billed
DocType: Sales Order,Partly Delivered,Partly Delivered
DocType: Sales Partner,Partner Type,Partner Type
DocType: Sales Partner,Partner's Website,Partner's Website
DocType: GL Entry,Party,Party
DocType: Party Account,Party Account,Party Account
DocType: Journal Entry Account,Party Balance,Party Balance
DocType: GL Entry,Party Type,Party Type
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +44,Party Type and Party is required for Receivable / Payable account {0},Party Type and Party is required for Receivable / Payable account {0}
DocType: Contact,Passive,Passive
DocType: Employee,Passport Number,Passport Number
DocType: DocField,Password,Password
sites/assets/js/erpnext.min.js +46,Pay,Pay
DocType: Journal Entry,Pay To / Recd From,Pay To / Recd From
DocType: Account,Payable,Payable
apps/erpnext/erpnext/accounts/report/purchase_register/purchase_register.py +66,Payable Account,Payable Account
DocType: Email Digest,Payables,Payables
DocType: Payment Tool,Payment Account,Payment Account
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +220,"Payment against {0} {1} cannot be greater \
than Outstanding Amount {2}","Payment against {0} {1} cannot be greater \
than Outstanding Amount {2}"
DocType: Payment Tool Detail,Payment Amount,Payment Amount
DocType: Salary Slip,Payment Days,Payment Days
DocType: Sales Invoice,Payment Due Date,Payment Due Date
apps/erpnext/erpnext/accounts/utils.py +182,Payment Entry has been modified after you pulled it. Please pull it again.,Payment Entry has been modified after you pulled it. Please pull it again.
DocType: Payment Tool,Payment Mode,Payment Mode
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.py +191,Payment of salary for the month {0} and year {1},Payment of salary for the month {0} and year {1}
,Payment Period Based On Invoice Date,Payment Period Based On Invoice Date
DocType: Payment Reconciliation,Payment Reconciliation,Payment Reconciliation
DocType: Payment Reconciliation Invoice,Payment Reconciliation Invoice,Payment Reconciliation Invoice
DocType: Payment Reconciliation Payment,Payment Reconciliation Payment,Payment Reconciliation Payment
DocType: Payment Tool,Payment Tool,Payment Tool
DocType: Payment Tool Detail,Payment Tool Detail,Payment Tool Detail
apps/erpnext/erpnext/accounts/report/payment_period_based_on_invoice_date/payment_period_based_on_invoice_date.js +28,Payment Type,Payment Type
DocType: Payment Reconciliation,Payments,Payments
DocType: Email Digest,Payments Made,Payments Made
DocType: Email Digest,Payments made during the digest period,Payments made during the digest period
DocType: Email Digest,Payments Received,Payments Received
DocType: Email Digest,Payments received during the digest period,Payments received during the digest period
DocType: HR Settings,Payroll Settings,Payroll Settings
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +71,Peening,Peening
DocType: Production Order Operation,Pending,Pending
,Pending Amount,Pending Amount
DocType: Project Task,Pending Review,Pending Review
,Pending SO Items For Purchase Request,Pending SO Items For Purchase Request
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +39,Pension Funds,Pension Funds
DocType: Workstation,per hour,per hour
DocType: Monthly Distribution Percentage,Percentage Allocation,Percentage Allocation
apps/erpnext/erpnext/accounts/doctype/monthly_distribution/monthly_distribution.py +26,Percentage Allocation should be equal to 100%,Percentage Allocation should be equal to 100%
DocType: Stock Settings,Percentage you are allowed to receive or deliver more against the quantity ordered. For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to receive 110 units.,Percentage you are allowed to receive or deliver more against the quantity ordered. For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to receive 110 units.
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +58,Perforating,Perforating
apps/erpnext/erpnext/config/hr.py +38,Performance appraisal.,Performance appraisal.
apps/erpnext/erpnext/accounts/report/budget_variance_report/budget_variance_report.js +15,Period,Period
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.js +50,Period Closing Entry,Period Closing Entry
DocType: Period Closing Voucher,Period Closing Voucher,Period Closing Voucher
apps/erpnext/erpnext/controllers/recurring_document.py +166,Period From and Period To dates mandatory for recurring %s,Period From and Period To dates mandatory for recurring %s
DocType: Maintenance Schedule Item,Periodicity,Periodicity
DocType: Employee,Permanent Address,Permanent Address
DocType: Employee,Permanent Address Is,Permanent Address Is
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +15,Permanent mold casting,Permanent mold casting
DocType: Lead,Person Name,Person Name
DocType: Address,Personal,Personal
DocType: Employee,Personal Details,Personal Details
DocType: Employee,Personal Email,Personal Email
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +113,Pharmaceutical,Pharmaceutical
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +40,Pharmaceuticals,Pharmaceuticals
DocType: Communication,Phone,Phone
DocType: Company,Phone No,Phone No
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +109,Photochemical machining,Photochemical machining
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +90,Pickling,Pickling
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +61,Piecework,Piecework
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +54,Piercing,Piercing
DocType: Contact Us Settings,Pincode,Pincode
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +148,Pinning,Pinning
apps/erpnext/erpnext/accounts/page/financial_analytics/financial_analytics.js +20,PL or BS,PL or BS
DocType: Employee,Place of Issue,Place of Issue
apps/erpnext/erpnext/config/support.py +23,Plan for maintenance visits.,Plan for maintenance visits.
DocType: Production Order,Plan material for sub-assemblies,Plan material for sub-assemblies
DocType: Manufacturing Settings,Plan time logs outside Workstation Working Hours.,Plan time logs outside Workstation Working Hours.
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +105,Planing,Planing
DocType: Production Order,Planned End Date,Planned End Date
DocType: Production Order Operation,Planned End Time,Planned End Time
DocType: Production Order,Planned Operating Cost,Planned Operating Cost
DocType: Production Plan Item,Planned Qty,Planned Qty
DocType: Sales Order Item,Planned Quantity,Planned Quantity
DocType: Production Order,Planned Start Date,Planned Start Date
DocType: Production Order Operation,Planned Start Time,Planned Start Time
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +137,Planning,Planning
DocType: Address,Plant,Plant
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +53,Plant and Machinery,Plant and Machinery
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +125,Plating,Plating
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +226,Please click on 'Generate Schedule',Please click on 'Generate Schedule'
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +237,Please click on 'Generate Schedule' to fetch Serial No added for Item {0},Please click on 'Generate Schedule' to fetch Serial No added for Item {0}
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +48,Please click on 'Generate Schedule' to get schedule,Please click on 'Generate Schedule' to get schedule
apps/erpnext/erpnext/selling/doctype/customer/customer.py +168,Please contact to the user who have Sales Master Manager {0} role,Please contact to the user who have Sales Master Manager {0} role
apps/erpnext/erpnext/selling/doctype/quotation/quotation.py +156,Please create Customer from Lead {0},Please create Customer from Lead {0}
apps/erpnext/erpnext/accounts/doctype/account/account.js +8,Please create new account from Chart of Accounts.,Please create new account from Chart of Accounts.
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +31,Please create Salary Structure for employee {0},Please create Salary Structure for employee {0}
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.js +13,Please Delivery Note first,Please Delivery Note first
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +29,Please do NOT create Accounts for Customers and Suppliers. They are created directly from the Customer / Supplier masters.,Please do NOT create Accounts for Customers and Suppliers. They are created directly from the Customer / Supplier masters.
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +68,Please enter 'Expected Delivery Date',Please enter 'Expected Delivery Date'
apps/erpnext/erpnext/controllers/buying_controller.py +131,Please enter 'Is Subcontracted' as Yes or No,Please enter 'Is Subcontracted' as Yes or No
apps/erpnext/erpnext/controllers/recurring_document.py +200,Please enter 'Repeat on Day of Month' field value,Please enter 'Repeat on Day of Month' field value
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +30,Please enter Approving Role or Approving User,Please enter Approving Role or Approving User
apps/erpnext/erpnext/accounts/doctype/c_form/c_form.py +54,Please enter atleast 1 invoice in the table,Please enter atleast 1 invoice in the table
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +41,Please enter Company,Please enter Company
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +13,Please enter company first,Please enter company first
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.js +60,Please enter company name first,Please enter company name first
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +223,Please enter Cost Center,Please enter Cost Center
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +89,Please enter default currency in Company Master,Please enter default currency in Company Master
apps/erpnext/erpnext/stock/doctype/item/item.py +46,Please enter default Unit of Measure,Please enter default Unit of Measure
apps/frappe/frappe/templates/base.html +141,Please enter email address,Please enter email address
apps/erpnext/erpnext/selling/page/sales_browser/sales_browser.js +125,Please enter Employee Id of this sales person,Please enter Employee Id of this sales person
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +233,Please enter Expense Account,Please enter Expense Account
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +331,Please enter Item Code to get batch no,Please enter Item Code to get batch no
apps/erpnext/erpnext/stock/doctype/purchase_receipt/purchase_receipt.js +625,Please enter Item Code.,Please enter Item Code.
apps/erpnext/erpnext/selling/doctype/quotation/quotation.py +60,Please enter item details,Please enter item details
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.js +66,Please enter Item first,Please enter Item first
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +154,Please enter Maintaince Details first,Please enter Maintaince Details first
apps/erpnext/erpnext/selling/doctype/sms_center/sms_center.py +75,Please enter message before sending,Please enter message before sending
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.py +72,Please enter parent account group for warehouse {0},Please enter parent account group for warehouse {0}
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.py +23,Please enter parent cost center,Please enter parent cost center
apps/erpnext/erpnext/accounts/doctype/payment_tool/payment_tool.py +30,Please enter Payment Amount in atleast one row,Please enter Payment Amount in atleast one row
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +153,Please enter Planned Qty for Item {0} at row {1},Please enter Planned Qty for Item {0} at row {1}
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +139,Please enter Production Item first,Please enter Production Item first
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +62,Please enter Purchase Receipt first,Please enter Purchase Receipt first
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +46,Please enter Purchase Receipts,Please enter Purchase Receipts
apps/erpnext/erpnext/buying/doctype/purchase_common/purchase_common.py +45,Please enter quantity for Item {0},Please enter quantity for Item {0}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +274,Please enter Reference date,Please enter Reference date
apps/erpnext/erpnext/hr/doctype/employee/employee.py +127,Please enter relieving date.,Please enter relieving date.
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +99,Please enter sales order in the above table,Please enter sales order in the above table
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +49,Please enter Taxes and Charges,Please enter Taxes and Charges
apps/erpnext/erpnext/accounts/doctype/payment_tool/payment_tool.py +70,Please enter the Against Vouchers manually,Please enter the Against Vouchers manually
apps/erpnext/erpnext/setup/doctype/sms_settings/sms_settings.py +25,Please enter valid mobile nos,Please enter valid mobile nos
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +298,Please enter Warehouse for which Material Request will be raised,Please enter Warehouse for which Material Request will be raised
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +178,Please enter Write Off Account,Please enter Write Off Account
apps/erpnext/erpnext/controllers/recurring_document.py +128,Please find attached {0} #{1},Please find attached {0} #{1}
apps/erpnext/erpnext/setup/doctype/backup_manager/backup_dropbox.py +127,Please install dropbox python module,Please install dropbox python module
apps/erpnext/erpnext/setup/doctype/company/company.js +24,Please make sure you really want to delete all the transactions for this company. Your master data will remain as it is. This action cannot be undone.,Please make sure you really want to delete all the transactions for this company. Your master data will remain as it is. This action cannot be undone.
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +162,Please mention no of visits required,Please mention no of visits required
apps/erpnext/erpnext/accounts/general_ledger.py +117,Please mention Round Off Account in Company,Please mention Round Off Account in Company
apps/erpnext/erpnext/accounts/general_ledger.py +120,Please mention Round Off Cost Center in Company,Please mention Round Off Cost Center in Company
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +94,Please pull items from Delivery Note,Please pull items from Delivery Note
apps/erpnext/erpnext/setup/doctype/company/company.js +22,Please re-type company name to confirm,Please re-type company name to confirm
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +353,Please remove this Invoice {0} from C-Form {1},Please remove this Invoice {0} from C-Form {1}
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.js +124,Please save the document before generating maintenance schedule,Please save the document before generating maintenance schedule
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.py +77,Please save the Newsletter before sending,Please save the Newsletter before sending
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +191,Please see attachment,Please see attachment
apps/erpnext/erpnext/controllers/recurring_document.py +162,Please select {0},Please select {0}
apps/erpnext/erpnext/accounts/doctype/payment_tool/payment_tool.js +217,Please select {0} first,Please select {0} first
apps/erpnext/erpnext/hr/doctype/upload_attendance/upload_attendance.py +105,Please select a csv file,Please select a csv file
apps/erpnext/erpnext/utilities/doctype/rename_tool/rename_tool.py +34,Please select a valid csv file with data,Please select a valid csv file with data
apps/erpnext/erpnext/selling/doctype/quotation/quotation.js +670,Please select a value for {0} quotation_to {1},Please select a value for {0} quotation_to {1}
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +200,"Please select Allocated Amount, Invoice Type and Invoice Number in atleast one row","Please select Allocated Amount, Invoice Type and Invoice Number in atleast one row"
apps/erpnext/erpnext/controllers/taxes_and_totals.py +332,Please select Apply Discount On,Please select Apply Discount On
apps/erpnext/erpnext/accounts/report/bank_clearance_summary/bank_clearance_summary.py +25,Please select Bank Account,Please select Bank Account
apps/erpnext/erpnext/controllers/buying_controller.py +139,Please select BOM in BOM field for Item {0},Please select BOM in BOM field for Item {0}
DocType: Leave Control Panel,Please select Carry Forward if you also want to include previous fiscal year's balance leaves to this fiscal year,Please select Carry Forward if you also want to include previous fiscal year's balance leaves to this fiscal year
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +268,Please select Category first,Please select Category first
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +86,Please select Charge Type first,Please select Charge Type first
sites/assets/js/erpnext.min.js +54,Please select Company,Please select Company
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.js +20,Please select Company and Party Type first,Please select Company and Party Type first
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.js +35,Please select Company first,Please select Company first
apps/erpnext/erpnext/accounts/party.py +152,Please select company first.,Please select company first.
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +210,Please select Employee Record first.,Please select Employee Record first.
apps/erpnext/erpnext/hr/doctype/holiday_list/holiday_list.py +30,Please select Fiscal Year,Please select Fiscal Year
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +164,Please select Incharge Person's name,Please select Incharge Person's name
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +158,Please select item code,Please select item code
apps/erpnext/erpnext/selling/doctype/product_bundle/product_bundle.js +13,"Please select Item where ""Is Stock Item"" is ""No"" and ""Is Sales Item"" is ""Yes"" and there is no other Product Bundle","Please select Item where ""Is Stock Item"" is ""No"" and ""Is Sales Item"" is ""Yes"" and there is no other Product Bundle"
apps/erpnext/erpnext/hr/report/monthly_attendance_sheet/monthly_attendance_sheet.py +73,Please select month and year,Please select month and year
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.js +68,Please select Party Type first,Please select Party Type first
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +148,Please select prefix first,Please select prefix first
sites/assets/js/erpnext.min.js +53,Please select Price List,Please select Price List
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +160,Please select Start Date and End Date for Item {0},Please select Start Date and End Date for Item {0}
apps/erpnext/erpnext/selling/report/sales_person_wise_transaction_summary/sales_person_wise_transaction_summary.py +26,Please select the document type first,Please select the document type first
apps/erpnext/erpnext/projects/doctype/time_log/time_log_list.js +13,Please select Time Logs.,Please select Time Logs.
apps/erpnext/erpnext/hr/doctype/holiday_list/holiday_list.py +32,Please select weekly off day,Please select weekly off day
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.py +55,Please set {0},Please set {0}
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +588,Please set default Cash or Bank account in Mode of Payment {0},Please set default Cash or Bank account in Mode of Payment {0}
apps/erpnext/erpnext/accounts/utils.py +243,Please set default value {0} in Company {1},Please set default value {0} in Company {1}
apps/erpnext/erpnext/setup/doctype/backup_manager/backup_dropbox.py +130,Please set Dropbox access keys in your site config,Please set Dropbox access keys in your site config
apps/erpnext/erpnext/setup/doctype/backup_manager/backup_googledrive.py +120,Please set Google Drive access keys in {0},Please set Google Drive access keys in {0}
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +184,Please set Naming Series for {0} via Setup > Settings > Naming Series,Please set Naming Series for {0} via Setup > Settings > Naming Series
apps/erpnext/erpnext/hr/doctype/employee/employee.py +182,Please set User ID field in an Employee record to set Employee Role,Please set User ID field in an Employee record to set Employee Role
apps/erpnext/erpnext/hr/doctype/employee/employee.py +25,Please setup Employee Naming System in Human Resource > HR Settings,Please setup Employee Naming System in Human Resource > HR Settings
apps/erpnext/erpnext/hr/doctype/upload_attendance/upload_attendance.py +90,Please setup numbering series for Attendance via Setup > Numbering Series,Please setup numbering series for Attendance via Setup > Numbering Series
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +39,Please setup your chart of accounts before you start Accounting Entries,Please setup your chart of accounts before you start Accounting Entries
sites/assets/js/desk.min.js +644,Please specify,Please specify
sites/assets/js/erpnext.min.js +9,Please specify a,Please specify a
apps/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py +48,Please specify a Price List which is valid for Territory,Please specify a Price List which is valid for Territory
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.py +47,Please specify a valid 'From Case No.',Please specify a valid 'From Case No.'
